STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-23,4.92,,0,,0,0,,60,37,,100,120,10.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-24,2.46,,0,,0,0,,70,48,,250,270,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-25,2.24,,0,,0,0,,74,45,,110,90,8.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-26,4.92,,0.03,,0,0,,62,54,,100,100,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-27,5.59,,0,,0,0,,70,54,,230,230,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-28,3.36,,0,,0,0,,65,45,,180,180,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-29,15.21,,1.01,,0,0,,65,42,,310,300,30,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-30,10.07,,0,,0,0,,50,32,,330,310,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2016-12-31,3.58,,0.17,,0,0,,47,29,,200,210,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-01,4.7,,0.38,,,0,,48,40,,50,50,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-02,3.58,,1.86,,,0,,55,49,,80,90,15,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-03,6.49,,0,,0,0,,63,54,,250,240,13,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-04,10.07,,0,,0,0,,54,37,,310,310,21.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-05,4.92,,0,,0,0,,56,29,,260,270,15,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-06,8.28,,0.52,,0,0,,44,31,,300,290,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-07,13.42,,0.02,,,0,,31,20,,330,300,23,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-08,7.16,,0,,0,0,,34,15,,310,330,13,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-09,3.58,,0,,0,0,,43,25,,190,150,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-10,5.37,,0,,0,0,,56,31,,180,150,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-11,4.92,,0,,0,0,,67,47,,200,190,16.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-12,5.14,,0,,0,0,,73,46,,200,200,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-13,2.01,,0,,0,0,,74,47,,300,320,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-14,0.67,,0,,0,0,,75,47,,200,190,8.9,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-15,2.01,,0,,0,0,,73,44,,270,240,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-16,2.91,,0,,0,0,,68,46,,70,110,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-17,6.93,,0,,0,0,,75,49,,240,230,21,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-18,8.28,,0,,0,0,,71,56,,290,320,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-19,3.13,,0.23,,0,0,,73,50,,240,100,10.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-20,8.28,,0.19,,0,0,,74,55,,230,230,23.9,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-21,2.91,,1.71,,0,0,,63,54,,320,40,21,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-22,8.5,,0.49,,0,0,,61,50,,220,220,30,42.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-23,12.3,,0.24,,,0,,54,47,,320,310,25.1,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-24,10.29,,0,,0,0,,59,40,,310,330,21.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-25,5.82,,0,,0,0,,70,35,,250,210,18.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-26,12.75,,0.06,,0,0,,63,41,,300,290,23,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-27,9.62,,0,,0,0,,45,33,,270,250,19.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-28,9.62,,0,,0,0,,52,32,,270,270,21.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-29,9.4,,0,,,0,,51,30,,300,300,23.9,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-30,7.61,,0,,0,0,,55,31,,270,260,21,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-01-31,8.72,,0,,0,0,,72,35,,250,250,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-01,9.84,,0,,0,0,,69,45,,270,270,21,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-02,6.04,,0.02,,,0,,68,45,,320,250,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-03,9.62,,0,,,0,,55,34,,320,330,19.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-04,4.03,,0,,0,0,,48,25,,60,120,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-05,3.8,,0.09,,,0,,52,35,,300,300,10.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-06,2.01,,0.01,,,0,,64,38,,280,260,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-07,4.92,,0.64,,,0,,67,46,,210,230,19.9,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-08,5.14,,0.11,,0,0,,66,51,,310,320,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-09,17,,0.01,,0,0,,59,34,,310,310,30,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-10,4.03,,0,,0,0,,63,28,,180,180,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-11,8.05,,0,,0,0,,67,40,,230,230,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-12,11.41,,0,,0,0,,72,57,,320,330,21,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-13,8.28,,0,,0,0,,67,41,,320,330,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-14,2.68,,0,,0,0,,69,31,,220,290,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-15,10.29,,0.42,,0,0,,59,42,,330,340,28,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-16,9.17,,0,,0,0,,57,35,,310,320,18.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-17,5.82,,0,,0,0,,69,35,,240,280,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-18,1.79,,0.14,,0,0,,59,44,,170,180,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-19,5.59,,0,,0,0,,69,46,,320,320,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-20,2.68,,0,,0,0,,74,42,,170,190,8.9,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-21,4.25,,0.11,,0,0,,69,54,,120,140,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-22,5.59,,0.03,,0,0,,66,57,,40,80,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-23,3.13,,0,,0,0,,75,53,,120,110,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-24,5.37,,0,,0,0,,78,51,,190,170,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-25,13.65,,0,,0,0,,67,44,,310,280,25.1,36
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-26,4.92,,0,,,0,,61,34,,290,300,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-27,3.13,,0.03,,,0,,56,38,,110,110,12.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-02-28,4.25,,0,,0,0,,72,48,,210,210,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-01,12.08,,0.24,,0,0,,79,56,,210,280,28,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-02,12.3,,0,,0,0,,59,41,,330,330,25.9,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-03,7.61,,0,,0,0,,56,31,,310,320,23,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-04,1.79,,0,,0,0,,63,27,,150,130,8.9,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-05,4.03,,0,,0,0,,68,31,,200,140,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-06,8.28,,0,,0,0,,70,54,,190,150,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-07,8.5,,0.38,,0,0,,69,53,,210,150,19.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-08,8.05,,0.01,,,0,,69,44,,310,330,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-09,3.13,,0,,0,0,,75,35,,250,250,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-10,12.53,,0.38,,,0,,70,45,,340,330,28,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-11,6.26,,0.07,,,0,,60,35,,320,110,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-12,5.14,,0.31,,,0,,44,35,,70,70,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-13,6.04,,0.14,,,0,,42,34,,90,100,14.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-14,14.09,,0.03,,,0,,44,31,,320,320,21.9,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-15,13.2,,0,,0,0,,41,27,,320,360,23.9,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-16,6.26,,0,,0,0,,53,25,,270,330,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-17,4.92,,0,,0,0,,67,30,,210,200,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-18,11.41,,0.25,,0,0,,71,53,,330,330,21.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-19,9.4,,0,,0,0,,63,41,,310,310,19.9,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-20,4.25,,0,,0,0,,76,38,,210,290,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-21,10.74,,0.34,,0,0,,85,54,,340,360,38.9,51
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-22,8.72,,0,,0,0,,66,49,,320,310,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-23,6.71,,0,,0,0,,65,48,,130,70,14.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-24,6.49,,0,,0,0,,73,54,,150,170,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-25,6.71,,0,,0,0,,75,54,,140,140,16.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-26,6.26,,0.4,,0,0,,78,57,,220,220,17,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-27,6.04,,0.22,,0,,,77,55,,280,240,23.9,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-28,6.26,,0.06,,0,0,,79,59,,310,270,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-29,1.57,,0,,0,0,,83,53,,200,210,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-30,7.61,,0.24,,0,0,,81,60,,210,230,23,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-03-31,10.96,,0.24,,0,0,,71,58,,240,250,23,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-01,9.62,,0,,0,0,,75,51,,320,320,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-02,4.7,,0,,0,0,,81,47,,150,160,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-03,10.07,,0.47,,0,0,,68,59,,290,280,36,45
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-04,6.71,,0,,0,0,,81,58,,240,200,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-05,5.82,,3.22,,0,0,,64,55,,330,340,23.9,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-06,16.55,,0,,0,0,,59,47,,280,270,31.1,42.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-07,13.2,,0,,0,0,,63,43,,290,300,28,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-08,3.8,,0,,0,0,,70,36,,340,360,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-09,2.68,,0,,0,0,,76,38,,200,190,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-10,4.47,,0,,0,0,,79,47,,210,210,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-11,2.91,,0,,0,0,,81,53,,210,190,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-12,1.34,,0,,0,0,,80,55,,10,10,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-13,2.01,,0,,0,0,,83,53,,170,190,10.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-14,2.68,,0,,0,0,,82,56,,160,180,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-15,5.82,,0,,0,0,,80,57,,150,170,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-16,6.71,,0,,0,0,,81,56,,210,200,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-17,3.58,,0.28,,0,0,,81,56,,280,280,21.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-18,4.25,,1.09,,0,0,,79,58,,350,360,30,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-19,4.03,,0.01,,0,0,,78,61,,150,140,10.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-20,3.8,,0,,0,0,,82,62,,190,200,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-21,5.37,,0,,0,0,,84,60,,210,180,15,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-22,8.5,,0,,0,0,,82,62,,360,20,19.9,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-23,5.14,,0.89,,0,0,,64,52,,310,300,19.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-24,5.37,,0.01,,0,0,,67,52,,50,50,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-25,6.26,,0,,0,0,,77,54,,310,280,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-26,5.37,,0,,0,0,,80,53,,190,190,14.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-27,7.83,,0.02,,0,0,,81,64,,180,190,18.1,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-28,4.7,,0,,0,0,,84,63,,180,180,15,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-29,5.59,,0,,0,0,,86,65,,170,180,15,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-04-30,7.61,,0,,0,0,,83,68,,290,120,16.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-01,10.29,,0.17,,0,0,,75,60,,180,200,28,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-02,7.61,,0,,0,0,,79,51,,270,280,21,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-03,3.13,,0,,0,0,,83,49,,180,150,13,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-04,6.71,,0.89,,0,0,,72,55,,280,100,21.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-05,11.18,,0.14,,0,0,,55,48,,310,310,21.9,32
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-06,11.41,,0.01,,0,0,,73,46,,240,270,25.1,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-07,6.93,,0,,0,0,,69,48,,320,310,17,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-08,5.14,,0,,0,0,,78,45,,330,280,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-09,6.49,,0,,0,0,,85,53,,240,300,16.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-10,6.93,,0,,0,0,,87,60,,310,350,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-11,8.28,,0,,0,0,,86,63,,250,300,17,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-12,5.82,,0,,0,0,,82,63,,310,310,23.9,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-13,4.92,,0.15,,0,0,,77,60,,320,320,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-14,2.91,,0,,0,0,,84,53,,290,290,8.9,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-15,2.91,,0,,0,0,,89,56,,340,270,10.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-16,3.13,,0,,0,0,,91,60,,200,210,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-17,5.82,,0,,0,0,,89,65,,190,160,15,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-18,4.03,,0,,0,0,,89,71,,180,150,12.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-19,4.47,,0,,0,0,,90,68,,160,150,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-20,5.37,,0.17,,0,0,,88,67,,160,160,30,40.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-21,4.03,,0.86,,0,0,,82,67,,280,260,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-22,2.46,,0.3,,0,0,,80,66,,260,140,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-23,5.14,,0.75,,0,0,,75,62,,290,290,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-24,8.5,,0.05,,0,0,,79,60,,250,250,23,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-25,10.07,,0.01,,0,0,,73,56,,260,270,21.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-26,5.59,,0,,0,0,,84,52,,280,210,15,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-27,8.05,,0,,0,0,,85,64,,230,230,18.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-28,6.71,,0.38,,0,0,,86,64,,300,310,29.1,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-29,5.37,,0.43,,0,0,,84,68,,300,330,18.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-30,2.91,,0.25,,0,0,,75,66,,350,350,13,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-05-31,4.7,,0.11,,0,0,,85,66,,280,290,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2017-06-01,3.58,,0,,0,0,,86,64,,190,200,12.1,14.1
